,FullName,URL
997,Julie Klassen,https://www.goodreads.com/book/show/89037426-a-winter-by-the-sea?from_search=true&from_srp=true&qid=qgus6f4xG1&rank=1
998,Sibéal Pounder,https://www.goodreads.com/book/show/188183291-wonka?from_search=true&from_srp=true&qid=srHFz9FIgI&rank=1
999,Maureen Johnson,https://www.goodreads.com/book/show/60495147-nine-liars?from_search=true&from_srp=true&qid=pT9rCzkSZY&rank=1
1000,Jody Hedlund,https://www.goodreads.com/book/show/89011586-calling-on-the-matchmaker?from_search=true&from_srp=true&qid=5U6TYBZ6Ka&rank=1
1001,Helen   Cooper,https://www.goodreads.com/book/show/62312373-the-couple-in-the-photo?from_search=true&from_srp=true&qid=G66qpuPgrV&rank=1
1002,B. Celeste,https://www.goodreads.com/book/show/61896629-lose-you-to-find-me?from_search=true&from_srp=true&qid=2cXxAWvyP8&rank=1
1003,Krista Ritchie,https://www.goodreads.com/book/show/60690809-fuel-the-fire?from_search=true&from_srp=true&qid=jLhaCDkATh&rank=1
1004,Will Wight,https://www.goodreads.com/book/show/61181.The_Ringworld_Engineers?from_search=true&from_srp=true&qid=PiyABgH1aZ&rank=1
1005,Christine Platt,https://www.goodreads.com/book/show/127654137-rebecca-not-becky?from_search=true&from_srp=true&qid=sdIvKLZm8n&rank=1
1006,Colin  Holmes,https://www.goodreads.com/book/show/122757689-the-oxygen-farmer?from_search=true&from_srp=true&qid=VtJij3IZ7G&rank=1
1007,Anki Edvinsson,https://www.goodreads.com/book/show/12307716-the-snow-angel?from_search=true&from_srp=true&qid=e5u0lsoS3b&rank=1
1008,Tessa Harris,https://www.goodreads.com/book/show/75336140-the-paris-notebook?from_search=true&from_srp=true&qid=RznHMdk5Zt&rank=1
1009,Chịkọdịlị Emelụmadụ,https://www.goodreads.com/book/show/32711705-the-dazzling-heights?from_search=true&from_srp=true&qid=39950I0ho0&rank=1
1010,Kelly Irvin,https://www.goodreads.com/book/show/141799954-the-year-of-goodbyes-and-hellos?from_search=true&from_srp=true&qid=zYhsqKQ5qd&rank=1
1011,Foz Meadows,https://www.goodreads.com/book/show/65213171-all-the-hidden-paths?from_search=true&from_srp=true&qid=op7KrXQPUY&rank=1
1012,J.B. Turner,https://www.goodreads.com/book/show/62037944-hard-exit?from_search=true&from_srp=true&qid=LlETLjavUC&rank=1
1013,T.A. White,https://www.goodreads.com/book/show/61182986-trials-of-conviction?from_search=true&from_srp=true&qid=Bwvw0FLdgg&rank=1
1014,Mindy Quigley,https://www.goodreads.com/book/show/127279999-public-anchovy-1?from_search=true&from_srp=true&qid=uN4eyZw4X3&rank=1
1015,Savannah Brown,https://www.goodreads.com/book/show/57361474-local-woman-missing?from_search=true&from_srp=true&qid=wRlK1OkzmG&rank=1
1016,Victoria Thompson,https://www.goodreads.com/book/show/123193276-city-of-betrayal?from_search=true&from_srp=true&qid=m5rl97kS8s&rank=1
1017,Paige Shelton,https://www.goodreads.com/book/show/6125229-the-lost-hours?from_search=true&from_srp=true&qid=emqzZVU13D&rank=1
1018,Kate Bateman,https://www.goodreads.com/book/show/127280018-second-duke-s-the-charm?from_search=true&from_srp=true&qid=07r0pH9soY&rank=1
1019,Viktoria Lloyd-Barlow,https://www.goodreads.com/book/show/62606735-all-the-little-bird-hearts?from_search=true&from_srp=true&qid=vtmGEJyLfO&rank=1
1020,Travis  Baldree,https://www.goodreads.com/book/show/65213543-bookshops-bonedust?from_search=true&from_srp=true&qid=FSdJrJxLEI&rank=1
1021,Lynn Painter,https://www.goodreads.com/book/show/60197314-betting-on-you?from_search=true&from_srp=true&qid=6HEPPNmSI0&rank=1
1022,Tess Gerritsen,https://www.goodreads.com/book/show/131068071-the-spy-coast?from_search=true&from_srp=true&qid=D7vwfNTU2j&rank=1
1023,Alex Aster,https://www.goodreads.com/book/show/58410355-nightbane?from_search=true&from_srp=true&qid=AGwsDlO27G&rank=1
1024,Mia Sheridan,https://www.goodreads.com/book/show/76839114-all-the-little-raindrops?from_search=true&from_srp=true&qid=zFtAllOnJD&rank=1
1025,Amber   Smith,https://www.goodreads.com/book/show/101143330-the-way-i-am-now?from_search=true&from_srp=true&qid=azCRN9lwi2&rank=1
1026,Catherine  Walsh,https://www.goodreads.com/book/show/195487194-snowed-in?from_search=true&from_srp=true&qid=EmjE0zycea&rank=1
1027,Emma Grey,https://www.goodreads.com/book/show/123087802-the-last-love-note?from_search=true&from_srp=true&qid=yDd61GOytz&rank=1
1028,Lauren  Roberts,https://www.goodreads.com/book/show/75513900-powerless?from_search=true&from_srp=true&qid=SGNgAa5HTy&rank=1
1029,Rosie Danan,https://www.goodreads.com/book/show/122977981-do-your-worst?from_search=true&from_srp=true&qid=WbitfGjWBc&rank=1
1030,Lucinda Berry,https://www.goodreads.com/book/show/80924632-keep-your-friends-close?from_search=true&from_srp=true&qid=nN927VDYQA&rank=1
1031,Toshikazu Kawaguchi,https://www.goodreads.com/book/show/66269953-before-we-say-goodbye?from_search=true&from_srp=true&qid=znDq0hXRy8&rank=1
1032,Mike Omer,https://www.goodreads.com/book/show/123167557-please-tell-me?from_search=true&from_srp=true&qid=bZRxMTSyRo&rank=1
1033,Gilly Macmillan,https://www.goodreads.com/book/show/62949018-the-manor-house?from_search=true&from_srp=true&qid=VRdFc50sXF&rank=1
1034,Christina Henry,https://www.goodreads.com/book/show/122658643-good-girls-don-t-die?from_search=true&from_srp=true&qid=7EYg0bzojJ&rank=1
1035,Erin La Rosa,https://www.goodreads.com/book/show/62197577-plot-twist?from_search=true&from_srp=true&qid=9tYgUD2JQx&rank=1
1036,Tricia Levenseller,https://www.goodreads.com/book/show/59656615-vengeance-of-the-pirate-queen?from_search=true&from_srp=true&qid=YA6ACyvEVA&rank=1
1037,Elise Hart Kipness,https://www.goodreads.com/book/show/36513009-when-the-lights-go-out?from_search=true&from_srp=true&qid=EiSWjeR9d8&rank=1
1038,Erika Johansen,https://www.goodreads.com/book/show/123176586-the-kingdom-of-sweets?from_search=true&from_srp=true&qid=mFuVU4iIFO&rank=1
1039,Celeste Connally,https://www.goodreads.com/book/show/65213393-act-like-a-lady-think-like-a-lord?from_search=true&from_srp=true&qid=gJAeF3fOJW&rank=1
1040,Laura Pavlov,https://www.goodreads.com/book/show/122948351-after-the-storm?from_search=true&from_srp=true&qid=K5s7Zz3QGV&rank=1
1041,Anna Pitoniak,https://www.goodreads.com/book/show/101145039-the-helsinki-affair?from_search=true&from_srp=true&qid=EVSeIMJEE4&rank=1
1042,Ed Park,https://www.goodreads.com/book/show/122993405-same-bed-different-dreams?from_search=true&from_srp=true&qid=DmGpkpBwwX&rank=1
1043,Alexa  Martin,https://www.goodreads.com/book/show/122932139-next-door-nemesis?from_search=true&from_srp=true&qid=IWsyrDtd0n&rank=1
1044,Claire Keegan,https://www.goodreads.com/book/show/126262032-so-late-in-the-day?from_search=true&from_srp=true&qid=xpAFuDSIAL&rank=1
1045,C.S. Pacat,https://www.goodreads.com/book/show/52780201-dark-heir?from_search=true&from_srp=true&qid=nu3Tk8Y8oX&rank=1
1046,Devon Daniels,https://www.goodreads.com/book/show/112974858-the-rom-con?from_search=true&from_srp=true&qid=WmYTUNo0fZ&rank=1
1047,Ali  Rosen,https://www.goodreads.com/book/show/131068116-recipe-for-second-chances?from_search=true&from_srp=true&qid=TKxcfbuucx&rank=1
1048,Charlotte Vassell,https://www.goodreads.com/book/show/123025972-the-other-half?from_search=true&from_srp=true&qid=nBDAkJ1EDm&rank=1
1049,Julie Tieu,https://www.goodreads.com/book/show/108490300-fancy-meeting-you-here?from_search=true&from_srp=true&qid=SHN9yiA3To&rank=1
1050,Elodie Harper,https://www.goodreads.com/book/show/61185028-the-temple-of-fortuna?from_search=true&from_srp=true&qid=F0eCZVo9er&rank=1
1051,Michelle Porter,https://www.goodreads.com/book/show/123204565-a-grandmother-begins-the-story?from_search=true&from_srp=true&qid=vXFXfdieCC&rank=1
1052,Jillian Cantor,https://www.goodreads.com/book/show/63325817-the-fiction-writer?from_search=true&from_srp=true&qid=OofpHmoNpp&rank=1
1053,Imogen  Clark,https://www.goodreads.com/book/show/86515075-in-a-single-moment?from_search=true&from_srp=true&qid=Dp0IpelzVa&rank=1
1054,Freya Marske,https://www.goodreads.com/book/show/65211689-a-power-unbound?from_search=true&from_srp=true&qid=zI9svTRR6a&rank=1
1055,Johan Rundberg,https://www.goodreads.com/book/show/42392201-the-night-raven?from_search=true&from_srp=true&qid=1jizW2pl9x&rank=1
1056,Katherine  Quinn,https://www.goodreads.com/book/show/70020893-to-kill-a-shadow?from_search=true&from_srp=true&qid=sLhBT5jCcP&rank=1
1057,Jennifer   Chen,https://www.goodreads.com/book/show/59653720-artifacts-of-an-ex?from_search=true&from_srp=true&qid=mFCbKT52WD&rank=1
1058,H.E. Edgmon,https://www.goodreads.com/book/show/58663472-godly-heathens?from_search=true&from_srp=true&qid=ULzv3Yf3GB&rank=1
1059,Susan Dennard,https://www.goodreads.com/book/show/58163757-the-hunting-moon?from_search=true&from_srp=true&qid=iVd4nbgd4B&rank=1
1060,Sarah                James,https://www.goodreads.com/book/show/82769755-last-night-at-the-hollywood-canteen?from_search=true&from_srp=true&qid=6ta37WvD1A&rank=1
1061,Alex Finlay,https://www.goodreads.com/book/show/65213345-what-have-we-done?from_search=true&from_srp=true&qid=RlWpEsYyMH&rank=1
1062,Virginia Heath,https://www.goodreads.com/book/show/65213479-never-wager-with-a-wallflower?from_search=true&from_srp=true&qid=IKgTWnjYag&rank=1
1063,Q.B. Tyler,https://www.goodreads.com/book/show/199514849-the-worst-kept-secret?from_search=true&from_srp=true&qid=tPFPgdK5km&rank=1
1064,K.L. Slater,https://www.goodreads.com/book/show/197483825-husband-and-wife?from_search=true&from_srp=true&qid=J7RvztMvUf&rank=1
1065,Jonathan Evison,https://www.goodreads.com/book/show/112976321-again-and-again?from_search=true&from_srp=true&qid=WH9SGCPTdh&rank=1
1066,Amy   Taylor,https://www.goodreads.com/book/show/66087058-search-history?from_search=true&from_srp=true&qid=veGgBzpLLL&rank=1
1067,Cindy Steel,https://www.goodreads.com/book/show/198638176-the-one-with-the-kiss-cam?from_search=true&from_srp=true&qid=h0E5egHH5U&rank=1
1068,Jack Heath,https://www.goodreads.com/book/show/198065662-kill-your-husbands?from_search=true&from_srp=true&qid=g4uWsI9F7W&rank=1
1069,Rhys Bowen,https://www.goodreads.com/book/show/112974876-the-proof-of-the-pudding?from_search=true&from_srp=true&qid=Q2BACpPtEu&rank=1
1070,John Boyne,https://www.goodreads.com/book/show/43641.Water_for_Elephants?from_search=true&from_srp=true&qid=qKsixwt6zs&rank=1
1071,Elsie Silver,https://www.goodreads.com/book/show/75513900-powerless?from_search=true&from_srp=true&qid=sExxHnElTM&rank=1
1072,Elizabeth   Crook,https://www.goodreads.com/book/show/123200277-the-madstone?from_search=true&from_srp=true&qid=sqDTvQuiGa&rank=1
1073,Sarah Freethy,https://www.goodreads.com/book/show/65213589-the-porcelain-maker?from_search=true&from_srp=true&qid=ll418QgiMr&rank=1
1074,Mò Xiāng Tóng Xiù,https://www.goodreads.com/book/show/58701949-heaven-official-s-blessing?from_search=true&from_srp=true&qid=7sUVgnvXsZ&rank=1
1075,Elizabeth Topp,https://www.goodreads.com/book/show/60089913-city-people?from_search=true&from_srp=true&qid=tbGdk87EAM&rank=1
1076,Gabriel Bump,https://www.goodreads.com/book/show/123204547-the-new-naturals?from_search=true&from_srp=true&qid=BA6XwVsP0i&rank=1
1077,Emma Denny,https://www.goodreads.com/book/show/65646568-one-night-in-hartswood?from_search=true&from_srp=true&qid=hLLIEoYAPm&rank=1
1078,Minka Kent,https://www.goodreads.com/book/show/17803.After_Dark?from_search=true&from_srp=true&qid=andPFqkUli&rank=1
1079,Peggy Townsend,https://www.goodreads.com/book/show/112974913-the-beautiful-and-the-wild?from_search=true&from_srp=true&qid=vETQUDePSQ&rank=1
1080,Catherine Newman,https://www.goodreads.com/book/show/60410002-we-all-want-impossible-things?from_search=true&from_srp=true&qid=XITeW6ZLJZ&rank=1
1081,Amalie Howard,https://www.goodreads.com/book/show/63251906-never-met-a-duke-like-you?from_search=true&from_srp=true&qid=VEEXdl6iem&rank=1
1082,Isabel Ibañez,https://www.goodreads.com/book/show/65213381-what-the-river-knows?from_search=true&from_srp=true&qid=GzuvXukeu4&rank=1
1083,James Norbury,https://www.goodreads.com/book/show/123239380-the-cat-who-taught-zen?from_search=true&from_srp=true&qid=qCsvPMiB0t&rank=1
1084,Caroline  Scott,https://www.goodreads.com/book/show/112975165-good-taste?from_search=true&from_srp=true&qid=DuqpCRE2Pu&rank=1
1085,Pamela M. Kelley,https://www.goodreads.com/book/show/201497203-the-fifth-avenue-apartment?from_search=true&from_srp=true&qid=u6vHu8rXJh&rank=1
1086,Catherine Bybee,https://www.goodreads.com/book/show/48997636-here-the-whole-time?from_search=true&from_srp=true&qid=kM564RKatX&rank=1
1087,Finley  Turner,https://www.goodreads.com/book/show/123205979-the-engagement-party?from_search=true&from_srp=true&qid=b7aMNK1NiL&rank=1
1088,Jon Clinch,https://www.goodreads.com/book/show/101144733-the-general-and-julia?from_search=true&from_srp=true&qid=Y089jFfw3T&rank=1
1089,Lindsay Hunter,https://www.goodreads.com/book/show/122944244-hot-springs-drive?from_search=true&from_srp=true&qid=fLVIorIscH&rank=1
1090,Ellie K. Wilde,https://www.goodreads.com/book/show/726458.Only_in_Your_Dreams?from_search=true&from_srp=true&qid=tDq9KLXd1z&rank=1
1091,Paul Auster,https://www.goodreads.com/book/show/134899244-baumgartner?from_search=true&from_srp=true&qid=HVGSIbEFh2&rank=1
1092,Debra Webb,https://www.goodreads.com/book/show/62713116-all-the-little-truths?from_search=true&from_srp=true&qid=Nib8RKF0UV&rank=1
1093,Rosemary Hennigan,https://www.goodreads.com/book/show/22917292-the-favorite?from_search=true&from_srp=true&qid=dCQkiJl7xr&rank=1
1094,Sarah Blakley-Cartwright,https://www.goodreads.com/book/show/101145480-alice-sadie-celine?from_search=true&from_srp=true&qid=FpGq4JW1hU&rank=1
1095,Jacquelyn Mitchard,https://www.goodreads.com/book/show/127828076-a-very-inconvenient-scandal?from_search=true&from_srp=true&qid=NT6GC9wk3s&rank=1
1096,Helena Greer,https://www.goodreads.com/book/show/75593772-for-never-always?from_search=true&from_srp=true&qid=0FTFCzat1f&rank=1
1097,Constance Sayers,https://www.goodreads.com/book/show/123204365-the-star-and-the-strange-moon?from_search=true&from_srp=true&qid=A2kfNXqpSG&rank=1
1098,Delia Cai,https://www.goodreads.com/book/show/61021929-central-places?from_search=true&from_srp=true&qid=Sftnv0khHq&rank=1
1099,Shirtaloon,https://www.goodreads.com/book/show/131499749-he-who-fights-with-monsters-10?from_search=true&from_srp=true&qid=kLAcXFmMFs&rank=1
1100,Naoise Dolan,https://www.goodreads.com/book/show/63834978-the-happy-couple?from_search=true&from_srp=true&qid=4mApOQkEHW&rank=1
1101,Brian K. Vaughan,https://www.goodreads.com/book/show/29237226-saga-volume-11?from_search=true&from_srp=true&qid=cPJQ2mpceL&rank=1
1102,Jacquelyn Middleton,https://www.goodreads.com/book/show/202058896-the-certainty-of-chance?from_search=true&from_srp=true&qid=GCJsEodHIH&rank=1
1103,Stephanie Garber,https://www.goodreads.com/book/show/62816044-a-curse-for-true-love?from_search=true&from_srp=true&qid=SRouaYNxI8&rank=1
1104,Amanda    Peters,https://www.goodreads.com/book/show/123036004-the-berry-pickers?from_search=true&from_srp=true&qid=nUTtjCh2Eh&rank=1
1105,Ashley Winstead,https://www.goodreads.com/book/show/68054323-midnight-is-the-darkest-hour?from_search=true&from_srp=true&qid=nF3PyLDcKX&rank=1
1106,Tananarive Due,https://www.goodreads.com/book/show/62919847-the-reformatory?from_search=true&from_srp=true&qid=AqnRCQgQXh&rank=1
1107,Ashley Herring Blake,https://www.goodreads.com/book/show/61087733-iris-kelly-doesn-t-date?from_search=true&from_srp=true&qid=QFVNWBRM3Y&rank=1
1108,Shain Rose,https://www.goodreads.com/book/show/123446478-between-love-and-loathing?from_search=true&from_srp=true&qid=DpUcTVoVMC&rank=1
1109,Jennifer  McMahon,https://www.goodreads.com/book/show/101145269-my-darling-girl?from_search=true&from_srp=true&qid=xx0MiMuI7i&rank=1
1110,Morgan Bridges,https://www.goodreads.com/book/show/199244880-once-you-re-mine?from_search=true&from_srp=true&qid=El8Qjx6COZ&rank=1
1111,Melissa Broder,https://www.goodreads.com/book/show/91239751-death-valley?from_search=true&from_srp=true&qid=mXaIPXO2XK&rank=1
1112,Bryan Washington,https://www.goodreads.com/book/show/123414019-family-meal?from_search=true&from_srp=true&qid=xaR5O6IDWb&rank=1
1113,Pascale Lacelle,https://www.goodreads.com/book/show/101141871-curious-tides?from_search=true&from_srp=true&qid=aQsUzYxvrz&rank=1
1114,Tarah Dewitt,https://www.goodreads.com/book/show/123395266-funny-feelings?from_search=true&from_srp=true&qid=atngV5qMJZ&rank=1
1115,Christina  McDonald,https://www.goodreads.com/book/show/62894828-these-still-black-waters?from_search=true&from_srp=true&qid=7ON9Q1FzFc&rank=1
1116,Justin Torres,https://www.goodreads.com/book/show/65215321-blackouts?from_search=true&from_srp=true&qid=iZ6V90IyfU&rank=1
1117,Michele Campbell,https://www.goodreads.com/book/show/65214026-the-intern?from_search=true&from_srp=true&qid=jOMWzi6oHI&rank=1
1118,Peter  Swanson,https://www.goodreads.com/book/show/83814905-the-christmas-guest?from_search=true&from_srp=true&qid=XtSfR7xjPW&rank=1
1119,Sara Cate,https://www.goodreads.com/book/show/2175.Madame_Bovary?from_search=true&from_srp=true&qid=UjnqBNhza4&rank=1
1120,Julie   Murphy,https://www.goodreads.com/book/show/78133383-a-holly-jolly-ever-after?from_search=true&from_srp=true&qid=ZsPfAFOYFN&rank=1
1121,Yomi Adegoke,https://www.goodreads.com/book/show/52656911-the-guest-list?from_search=true&from_srp=true&qid=SBSywSZkJV&rank=1
1122,Alison Rose Greenberg,https://www.goodreads.com/book/show/65212083-maybe-once-maybe-twice?from_search=true&from_srp=true&qid=QaEaIvBiNA&rank=1
1123,Lisa Unger,https://www.goodreads.com/book/show/122494784-christmas-presents?from_search=true&from_srp=true&qid=XvXuSkFWP8&rank=1
1124,Hannah Morrissey,https://www.goodreads.com/book/show/65213515-when-i-m-dead?from_search=true&from_srp=true&qid=8ezOiMBrG6&rank=1
1125,Melinda Taub,https://www.goodreads.com/book/show/83823784-the-scandalous-confessions-of-lydia-bennet-witch?from_search=true&from_srp=true&qid=nw3TWhNMwj&rank=1
1126,Jordan Peele,https://www.goodreads.com/book/show/142392376-out-there-screaming?from_search=true&from_srp=true&qid=o0KPUrUJKP&rank=1
1127,Nat Cassidy,https://www.goodreads.com/book/show/65212029-nestlings?from_search=true&from_srp=true&qid=ULi7DC7NgG&rank=1
1128,Nikki Marmery,https://www.goodreads.com/book/show/60926.Lilith_s_Brood?from_search=true&from_srp=true&qid=3dW7uuRy5h&rank=1
1129,Alexis  Hall,https://www.goodreads.com/book/show/83137176-10-things-that-never-happened?from_search=true&from_srp=true&qid=fz69RTPVgI&rank=1
